rk,player,pos,squad,age,club,born,mp,starts,min,90s,gls,ast,gpa,g_pk,pk,pkatt,crdy,crdr,gls_p90,ast,gpa,g_pk,gpa_pk,matches,_9999,rk_sh,player_sh,pos_sh,squad_sh,gls_sh,sh,sot,sotpct,sh_per_90,sot_per_90,g_per_sh,g_per_sot,pk_sh,pkatt_sh,matches_sh,_9999_sh,rk_misc,player_misc,pos_misc,squad_misc,crdy_misc,crdr_misc,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches_misc,_9999_misc,rk_gk,player_gk,pos_gk,squad_gk,club_gk,mp_gk,starts_gk,min_gk,90s_gk,ga,ga90,sota,saves,savepct,w,d,l,cs,cspct,pkatt_gk,pka,pksv,pkm,savepct.1,matches_gk,_9999_gk,min_sb,90s_sb,gls_sb,ast_sb,sh_sb,crs_sb,tklw_sb,int_sb,fls_sb,att_sb,succ_sb,carries_sb,prgcarries_sb,saves_sb,ga_sb,sota_sb,save%_sb,cs_sb,gls_p90_sb,ast_p90_sb,sh_p90_sb,crs_p90_sb,tklw_p90_sb,int_p90_sb,att_p90_sb,succ_p90_sb,carries_p90_sb,prgcarries_p90_sb,saves_p90_sb,cs_p90_sb,player_sb,match_stage,pressures_p90,pressures_final_third_p90,pressures_mid_third_p90,claims_p90,sweeper_clearances_p90,headed_clearances_p90,recoveries_p90,passes_received_p90,one_touch_finishes_p90,launch_passes_p90,def_actions_outside_box_p90,avg_def_position_y,touches_wide_p90,touches_halfspace_p90,touches_6yard_box_p90,final_third_entries_p90,carries_into_box_p90,goals_prevented_p90,reflex_saves_p90,cross_accuracy_pct,headers_p90,Gls_p90,Ast_p90,Sh_p90,SoT_p90,Crs_p90,Int_p90,TklW_p90,Fls_p90,Fld_p90,Off_p90,Saves_p90,GA_p90,CS_p90,PK_p90,PKatt_p90,PKwon_p90,PKcon_p90,OG_p90,CrdY_p90,CrdR_p90,Min_p90,MP_p90,Starts_p90,save_pct,conversion_pct,shots_on_target_pct,position_group,primary_position
477,Lucas Paquetá,MF,br Brazil,24.0,1.eng West Ham,1997.0,4.0,4.0,314.0,3.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.29,0.29,0.57,0.29,0.57,Matches,9b6f7fd5,477,Lucas Paquetá,MF,br Brazil,1.0,4.0,4.0,100.0,1.15,1.15,0.25,0.25,0.0,0.0,Matches,9b6f7fd5,477,Lucas Paquetá,MF,br Brazil,0.0,0.0,0.0,4.0,2.0,0.0,4.0,2.0,5.0,,,0.0,Matches,9b6f7fd5,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,3.5,1.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,1.0,152.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,1.1428571428571428,0.5714285714285714,1.1428571428571428,0.5714285714285714,0.8571428571428571,0.2857142857142857,43.42857142857143,0.5714285714285714,0.0,0.0,Lucas Tolentino Coelho de Lima,nickname,16.857142857142858,3.4285714285714284,8.571428571428571,0.0,0.0,0.0,2.857142857142857,57.714285714285715,1.1428571428571428,0.0,0.0,0.0,22.571428571428573,14.0,0.0,6.571428571428571,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.5714285714285714,1.4285714285714286,1.1428571428571428,0.5714285714285714,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,89.71428571428571,1.1428571428571428,1.1428571428571428,,0.2499999999375,0.99999999975,MF,MF
117,Luis Chávez,MF,mx Mexico,26.0,1.mx Pachuca,1996.0,3.0,3.0,270.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,e50949ea,117,Luis Chávez,MF,mx Mexico,1.0,10.0,4.0,40.0,3.33,1.33,0.1,0.25,0.0,0.0,Matches,e50949ea,117,Luis Chávez,MF,mx Mexico,0.0,0.0,0.0,3.0,8.0,0.0,19.0,0.0,0.0,,,0.0,Matches,e50949ea,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,1.0,0.0,10.0,6.0,2.0,4.0,3.0,3.0,3.0,107.0,7.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,1.0,35.666666666666664,2.333333333333333,0.0,0.0,Luis Gerardo Chávez Magallón,token-subset,13.333333333333334,2.0,6.333333333333333,0.0,0.0,0.3333333333333333,4.666666666666667,41.0,1.0,0.0,0.0,0.0,18.666666666666668,8.0,0.0,9.666666666666666,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,3.3333333333333335,1.3333333333333333,6.333333333333333,0.0,0.0,1.0,2.6666666666666665,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,,0.09999999999,0.39999999996,MF,MF
413,Luka Modrić,MF,hr Croatia,36.0,1.es Real Madrid,1985.0,7.0,7.0,653.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6025fab1,413,Luka Modrić,MF,hr Croatia,0.0,6.0,4.0,66.7,0.83,0.55,0.0,0.0,0.0,0.0,Matches,6025fab1,413,Luka Modrić,MF,hr Croatia,1.0,0.0,0.0,13.0,15.0,1.0,33.0,8.0,11.0,,,0.0,Matches,6025fab1,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0,6.9,0.0,0.0,6.0,18.0,3.0,17.0,15.0,10.0,5.0,458.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,2.608695652173913,0.4347826086956521,2.463768115942029,1.4492753623188406,0.7246376811594203,66.37681159420289,3.913043478260869,0.0,0.0,Luka Modrić,exact,15.753424657534246,3.8356164383561646,8.082191780821917,0.0,0.0,0.136986301369863,5.342465753424658,66.84931506849315,0.136986301369863,0.0,0.0,0.0,24.65753424657534,19.589041095890412,0.0,12.32876712328767,0.8219178082191781,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.8219178082191781,0.547945205479452,4.52054794520548,1.095890410958904,1.5068493150684932,1.7808219178082192,2.0547945205479454,0.136986301369863,,,,0.0,0.0,,,0.0,0.136986301369863,0.0,89.45205479452055,0.9589041095890412,0.9589041095890412,,0.0,0.6666666665555555,MF,MF
565,Luke Shaw,DF,eng England,26.0,1.eng Manchester Utd,1995.0,5.0,5.0,424.0,4.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,9c94165b,565,Luke Shaw,DF,eng England,0.0,3.0,1.0,33.3,0.64,0.21,0.0,0.0,0.0,0.0,Matches,9c94165b,565,Luke Shaw,DF,eng England,0.0,0.0,0.0,5.0,4.0,0.0,22.0,5.0,1.0,,,0.0,Matches,9c94165b,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,4.7,0.0,1.0,3.0,14.0,1.0,3.0,5.0,1.0,1.0,302.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.6382978723404255,2.978723404255319,0.2127659574468085,0.6382978723404255,0.2127659574468085,0.2127659574468085,64.25531914893617,2.127659574468085,0.0,0.0,Luke Shaw,exact,6.595744680851063,1.9148936170212765,3.6170212765957444,0.0,0.0,0.6382978723404255,3.1914893617021276,68.51063829787233,0.2127659574468085,0.0,0.0,0.0,54.680851063829785,8.936170212765957,0.0,9.574468085106382,0.425531914893617,0.0,0.0,0.35714285714285715,0.0,0.0,0.2127659574468085,0.6382978723404255,0.2127659574468085,4.680851063829787,1.0638297872340425,0.2127659574468085,1.0638297872340425,0.851063829787234,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,90.2127659574468,1.0638297872340425,1.0638297872340425,,0.0,0.3333333332222222,DF,DF
264,Majid Hosseini,DF,ir IR Iran,25.0,1.tr Kayserispor,1996.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d2161bae,264,Majid Hosseini,DF,ir IR Iran,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,d2161bae,264,Majid Hosseini,DF,ir IR Iran,1.0,0.0,0.0,4.0,1.0,1.0,0.0,6.0,3.0,,,0.0,Matches,d2161bae,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,1.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,24.0,0.3333333333333333,0.0,0.0,Seyed Majid Hosseini,token-subset,10.333333333333334,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,6.666666666666667,21.666666666666668,0.0,0.0,0.0,0.0,4.0,7.333333333333333,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.0,0.0,,,0.0,0.3333333333333333,0.0,90.0,1.0,1.0,,0.0,0.0,DF,DF
19,Manuel Akanji,DF,ch Switzerland,26.0,1.eng Manchester City,1995.0,4.0,4.0,360.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches,89ac64a6,19,Manuel Akanji,DF,ch Switzerland,1.0,4.0,1.0,25.0,1.0,0.25,0.25,1.0,0.0,0.0,Matches,89ac64a6,19,Manuel Akanji,DF,ch Switzerland,1.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,,,0.0,Matches,89ac64a6,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,1.0,0.0,4.0,2.0,1.0,4.0,6.0,1.0,1.0,194.0,15.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.5,0.25,1.0,0.25,0.25,48.5,3.75,0.0,0.0,Manuel Obafemi Akanji,token-subset,6.5,1.0,2.0,0.0,0.0,2.25,2.5,54.0,0.5,0.0,0.0,0.0,13.0,18.25,0.5,5.75,0.0,0.0,0.0,0.5,0.5,0.25,0.0,1.0,0.25,0.25,0.75,0.5,1.0,0.25,0.0,,,,0.0,0.0,,,0.0,0.25,0.0,90.0,1.0,1.0,,0.2499999999375,0.2499999999375,DF,DF
445,Manuel Neuer,GK,de Germany,36.0,1.de Bayern Munich,1986.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,8778c910,445,Manuel Neuer,GK,de Germany,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,8778c910,445,Manuel Neuer,GK,de Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,Matches,8778c910,25,Manuel Neuer,GK,de Germany,1.de Bayern Munich,3.0,3.0,270.0,3.0,5.0,1.67,13.0,8.0,61.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,8778c910,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,8.0,4.0,12.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.6666666666666665,0.0,Manuel Neuer,exact,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,3.0,29.666666666666668,0.0,8.333333333333334,21.333333333333332,39.568656716417934,0.3333333333333333,3.0,0.0,0.3333333333333333,0.0,-0.9908609663333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.6666666666666667,0.0,0.0,0.0,,,0.3333333333333333,0.0,0.0,90.0,1.0,1.0,0.6153846153372781,0.0,0.0,GK,GK
89,Marcelo Brozović,MF,hr Croatia,29.0,1.it Inter,1992.0,6.0,6.0,552.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,33b8d077,89,Marcelo Brozović,MF,hr Croatia,0.0,4.0,2.0,50.0,0.65,0.33,0.0,0.0,0.0,0.0,Matches,33b8d077,89,Marcelo Brozović,MF,hr Croatia,1.0,0.0,0.0,12.0,11.0,0.0,4.0,4.0,7.0,,,0.0,Matches,33b8d077,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0,5.8,0.0,0.0,4.0,2.0,2.0,10.0,14.0,8.0,5.0,440.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896551724137931,0.3448275862068966,0.3448275862068966,1.7241379310344829,1.3793103448275863,0.8620689655172414,75.86206896551724,1.5517241379310345,0.0,0.0,Marcelo Brozović,exact,15.737704918032788,1.9672131147540985,6.721311475409837,0.0,0.0,0.819672131147541,5.573770491803279,77.37704918032787,0.49180327868852464,0.0,0.0,0.0,24.262295081967213,22.459016393442624,0.0,10.819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557377049180328,0.3278688524590164,0.6557377049180328,0.6557377049180328,1.1475409836065575,1.9672131147540985,1.8032786885245902,0.0,,,,0.0,0.0,,,0.0,0.1639344262295082,0.0,90.49180327868854,0.9836065573770493,0.9836065573770493,,0.0,0.499999999875,MF,MF
11,Marcos Acuña,DFMF,ar Argentina,30.0,1.es Sevilla,1991.0,6.0,4.0,373.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,81442ecb,11,Marcos Acuña,DFMF,ar Argentina,0.0,2.0,0.0,0.0,0.48,0.0,0.0,,0.0,0.0,Matches,81442ecb,11,Marcos Acuña,DFMF,ar Argentina,3.0,0.0,0.0,9.0,9.0,0.0,17.0,2.0,8.0,,,0.0,Matches,81442ecb,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0,3.8,0.0,0.0,2.0,14.0,4.0,3.0,9.0,5.0,1.0,168.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,3.68421052631579,1.0526315789473684,0.7894736842105263,1.3157894736842106,0.2631578947368421,44.21052631578947,3.421052631578948,0.0,0.0,Marcos Javier Acuña,token-subset,12.682926829268293,3.1707317073170733,3.9024390243902443,0.0,0.0,1.4634146341463417,4.634146341463415,46.09756097560976,0.0,0.0,0.0,0.0,34.63414634146342,7.560975609756098,0.0,4.634146341463415,0.7317073170731708,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.48780487804878053,0.0,4.146341463414634,0.48780487804878053,1.9512195121951221,2.1951219512195124,2.1951219512195124,0.0,,,,0.0,0.0,,,0.0,0.7317073170731708,0.0,90.97560975609757,1.4634146341463417,0.9756097560975611,,0.0,0.0,DF,DFMF
480,Mario Pašalić,FW,hr Croatia,27.0,1.it Atalanta,1995.0,7.0,2.0,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,e599253a,480,Mario Pašalić,FW,hr Croatia,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,Matches,e599253a,480,Mario Pašalić,FW,hr Croatia,0.0,0.0,0.0,4.0,1.0,2.0,1.0,3.0,6.0,,,0.0,Matches,e599253a,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,2.7,0.0,0.0,3.0,1.0,3.0,3.0,4.0,5.0,2.0,87.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.3703703703703703,1.111111111111111,1.111111111111111,1.851851851851852,0.7407407407407407,32.22222222222222,1.111111111111111,0.0,0.0,Mario Pašalić,exact-name,17.666666666666668,5.0,8.333333333333334,0.0,0.0,0.3333333333333333,4.0,39.333333333333336,0.3333333333333333,0.0,0.0,0.0,20.0,8.333333333333334,0.3333333333333333,4.666666666666667,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,,,,0.0,0.0,,,0.0,0.0,0.0,90.33333333333333,2.3333333333333335,0.6666666666666666,,0.0,0.0,FW,FW
373,Marquinhos,DF,br Brazil,28.0,1.fr PSG,1994.0,5.0,4.0,426.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d5f2f82b,373,Marquinhos,DF,br Brazil,0.0,2.0,0.0,0.0,0.42,0.0,0.0,,0.0,0.0,Matches,d5f2f82b,373,Marquinhos,DF,br Brazil,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,,,0.0,Matches,d5f2f82b,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,4.4,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,289.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727272,0.2272727272727272,0.2272727272727272,0.6818181818181818,0.4545454545454545,0.0,65.68181818181817,4.3181818181818175,0.0,0.0,Marcos Aoás Corrêa,nickname,4.468085106382978,0.6382978723404255,2.3404255319148937,0.0,0.0,1.276595744680851,3.1914893617021276,66.59574468085106,0.0,0.0,0.0,0.0,11.27659574468085,18.72340425531915,0.6382978723404255,9.361702127659575,0.2127659574468085,0.0,0.0,1.0,0.2127659574468085,0.0,0.0,0.425531914893617,0.0,0.2127659574468085,0.425531914893617,0.851063829787234,0.2127659574468085,0.425531914893617,0.0,,,,0.0,0.0,,,0.0,0.2127659574468085,0.0,90.63829787234042,1.0638297872340425,0.851063829787234,,0.0,0.0,DF,DF
329,Mateo Kovačić,MF,hr Croatia,28.0,1.eng Chelsea,1994.0,7.0,7.0,635.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,79c0821a,329,Mateo Kovačić,MF,hr Croatia,0.0,3.0,1.0,33.3,0.43,0.14,0.0,0.0,0.0,0.0,Matches,79c0821a,329,Mateo Kovačić,MF,hr Croatia,2.0,0.0,0.0,3.0,11.0,0.0,3.0,4.0,18.0,,,0.0,Matches,79c0821a,,,,,,,,,,,,,,,,,,,,,,,,,,,636.0,7.1,0.0,0.0,3.0,3.0,6.0,8.0,3.0,14.0,10.0,404.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225352112676057,0.4225352112676057,0.8450704225352114,1.1267605633802815,1.971830985915493,1.4084507042253522,56.90140845070423,3.661971830985916,0.0,0.0,Mateo Kovačić,exact,19.154929577464788,4.788732394366197,8.169014084507042,0.0,0.0,0.4225352112676057,4.507042253521127,60.845070422535215,0.14084507042253522,0.0,0.0,0.0,24.647887323943664,16.056338028169016,0.0,11.126760563380282,0.5633802816901409,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4225352112676057,0.14084507042253522,0.4225352112676057,0.5633802816901409,2.535211267605634,0.4225352112676057,1.5492957746478875,0.0,,,,0.0,0.0,,,0.0,0.28169014084507044,0.0,89.43661971830987,0.9859154929577465,0.9859154929577465,,0.0,0.3333333332222222,MF,MF
347,Mathew Leckie,MF,au Australia,31.0,1.au Melb City,1991.0,4.0,4.0,333.0,3.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.27,0.27,0.54,0.27,0.54,Matches,b93b7882,347,Mathew Leckie,MF,au Australia,1.0,1.0,1.0,100.0,0.27,0.27,1.0,1.0,0.0,0.0,Matches,b93b7882,347,Mathew Leckie,MF,au Australia,0.0,0.0,0.0,8.0,6.0,0.0,4.0,1.0,4.0,,,0.0,Matches,b93b7882,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,3.7,1.0,1.0,1.0,2.0,2.0,2.0,8.0,14.0,3.0,98.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2702702702702702,0.2702702702702702,0.2702702702702702,0.5405405405405405,0.5405405405405405,0.5405405405405405,3.783783783783784,0.8108108108108107,26.486486486486484,1.6216216216216215,0.0,0.0,Mathew Leckie,exact,18.37837837837838,4.864864864864865,8.91891891891892,0.0,0.0,1.3513513513513513,4.324324324324324,43.51351351351351,0.0,0.0,0.0,0.0,23.783783783783782,9.72972972972973,0.8108108108108107,4.594594594594595,0.5405405405405405,0.0,0.0,0.5,0.0,0.27027027027027023,0.27027027027027023,0.27027027027027023,0.27027027027027023,1.081081081081081,0.27027027027027023,1.081081081081081,2.162162162162162,1.6216216216216215,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,90.0,1.081081081081081,1.081081081081081,,0.9999999989999999,0.9999999989999999,MF,MF
535,Mathew Ryan,GK,au Australia,30.0,1.dk FC Copenhagen,1992.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,4535e4bb,535,Mathew Ryan,GK,au Australia,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,4535e4bb,535,Mathew Ryan,GK,au Australia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,Matches,4535e4bb,32,Mathew Ryan,GK,au Australia,1.dk FC Copenhagen,4.0,4.0,360.0,4.0,6.0,1.5,18.0,12.0,66.7,2.0,0.0,2.0,2.0,50.0,0.0,0.0,0.0,0.0,,Matches,4535e4bb,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,84.0,3.0,13.0,6.0,19.0,68.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,21.0,0.75,3.25,0.5,Mathew Ryan,exact,0.0,0.0,0.0,0.5,1.5,0.0,5.0,19.75,0.0,23.5,17.75,40.626823529411745,0.75,0.75,0.0,6.0,0.0,-0.5509062869999999,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,3.0,1.5,0.5,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,0.6666666666296296,0.0,0.0,GK,GK
622,Matt Turner,GK,us United States,27.0,1.eng Arsenal,1994.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,4a51ba65,622,Matt Turner,GK,us United States,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,4a51ba65,622,Matt Turner,GK,us United States,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,0.0,Matches,4a51ba65,39,Matt Turner,GK,us United States,1.eng Arsenal,4.0,4.0,360.0,4.0,4.0,1.0,13.0,9.0,69.2,1.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,0.0,0.0,Matches,4a51ba65,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,9.0,4.0,13.0,69.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.25,2.25,0.5,Matthew Charles Turner,last-unique,0.0,0.0,0.0,2.0,1.25,0.0,4.25,17.0,0.0,10.5,13.5,40.236826347305445,0.25,1.25,0.0,3.75,0.0,-0.3027781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,1.0,0.5,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,0.6923076922544379,0.0,0.0,GK,GK
108,Matty Cash,DF,pl Poland,24.0,1.eng Aston Villa,1997.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2389cdc2,108,Matty Cash,DF,pl Poland,0.0,1.0,0.0,0.0,0.25,0.0,0.0,,0.0,0.0,Matches,2389cdc2,108,Matty Cash,DF,pl Poland,2.0,0.0,0.0,7.0,3.0,0.0,8.0,0.0,3.0,,,0.0,Matches,2389cdc2,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,0.0,0.0,1.0,7.0,2.0,2.0,7.0,1.0,0.0,99.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,0.5,0.5,0.25,0.0,24.75,2.0,0.0,0.0,Matty Cash,exact,10.25,1.5,3.0,0.0,0.0,1.75,2.0,31.0,0.25,0.0,0.0,0.0,25.25,4.0,0.0,6.75,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.25,0.0,2.0,0.0,0.75,1.75,0.75,0.0,,,,0.0,0.0,,,0.0,0.5,0.0,90.0,1.0,1.0,,0.0,0.0,DF,DF
669,Maya Yoshida,DF,jp Japan,33.0,1.de Schalke 04,1988.0,4.0,4.0,390.0,4.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches,caffaf5a,669,Maya Yoshida,DF,jp Japan,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,caffaf5a,669,Maya Yoshida,DF,jp Japan,1.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,4.0,,,0.0,Matches,caffaf5a,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,3.0,2.0,163.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.25,0.75,0.5,40.75,0.75,0.0,0.0,Maya Yoshida,exact,5.116279069767442,0.0,3.7209302325581395,0.0,0.0,3.0232558139534884,2.0930232558139537,43.25581395348837,0.0,0.0,0.0,0.0,4.883720930232558,8.372093023255815,0.0,4.651162790697675,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.6976744186046512,0.9302325581395349,0.6976744186046512,0.9302325581395349,0.0,,,,0.0,0.0,,,0.0,0.23255813953488372,0.0,90.69767441860465,0.9302325581395349,0.9302325581395349,,0.0,0.0,DF,DF
603,Mehdi Taremi,FWMF,ir IR Iran,29.0,1.pt Porto,1992.0,3.0,3.0,270.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.67,0.33,1.0,0.33,0.67,Matches,4c2a5d34,603,Mehdi Taremi,FWMF,ir IR Iran,2.0,6.0,3.0,50.0,2.0,1.0,0.17,0.33,1.0,1.0,Matches,4c2a5d34,603,Mehdi Taremi,FWMF,ir IR Iran,0.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,3.0,,,0.0,Matches,4c2a5d34,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,2.0,1.0,6.0,0.0,0.0,2.0,5.0,5.0,1.0,71.0,10.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,0.0,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,23.666666666666668,3.333333333333333,0.0,0.0,Mehdi Taremi,exact-name,21.333333333333332,10.0,8.333333333333334,0.0,0.0,1.0,4.666666666666667,40.333333333333336,1.3333333333333333,0.0,0.0,0.0,13.333333333333334,9.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,0.0,0.0,0.0,90.0,1.0,1.0,,0.33333333327777775,0.49999999991666666,FW,FWMF
